594	Brits urged not to report Dubai crimes after 'gang-raped' woman arrested for extra-marital sex	27321
595	"And just like that, China becomes the world's largest solar power producer - ""(China) will be pouring some $364 billion into renewable power generation by the end of the decade."""	27312
596	The president and CEO of The Associated Press has called for changes to international laws that would make it a war crime to kill journalists or take them hostage	27306
597	"Hedge fund trader Martin Shkreli who raised the price HIV drug by 5,000% asked how he sleeps at night. His reply ""You know, Ambien"""	27276
598	A staggering 87 percent of Venezuelans say they do not have money to buy enough food	27270
599	ISIS beheads 81-year-old pioneer archaeologist and foremost scholar on ancient Syria. Held captive for 1 month, he refused to tell ISIS the location of the treasures of Palmyra unto death.	27268
600	Airliner crashes in French Alps	27256
601	No one has seen Kim Jon Un's wife for seven months	27223
602	Man Ejected From Somali Plane in Midair Was Suicide Bomber	27222
603	Scottish Government: creationism banned from science class	27211
604	"BBC staff ordered to stop giving equal air time to climate deniers: The network will stop airing ""debates"" featuring members of the anti-science fringe"	27192
605	September 2016 was the hottest on record, making it 11th of the last 12 months to hold that record, says Nasa	27191
606	Israel Proves the Desalination Era is Here - One of the driest countries on earth now makes more freshwater than it needs	27172
607	Using Adblock Plus to block ads is legal, rules German court—for the fifth time	27109
608	It's almost impossible to get an abortion in Ireland — but that could change soon: 1000s of Irish women each yr must travel outside the country — most to the UK — for an abortion. 1000s expected to gather in cities around world today to protest in favor of abortion rights for Irish women.	27105
609	IS executes 250 women for refusing sexual jihad: report	27094
610	BP fined a record $20.8 billion for oil spill disaster	27086
611	In a world first, Australia introduces 'no jab, no pay' policy. Those families who don't immunise will lose welfare benefits	27053
612	Philippines President Duterte orders US forces out after 65 years: 'Do not treat us like a doormat'	27056
613	GPS Trackers In Fake Elephant Tusks Reveal Ivory Smuggling Route	27025
614	China to end one-child policy	27007
615	Disrupting Internet Access Is A Human Rights Violation, UN Says	27003
616	Cologne police defend use of racial profiling on New Year's Eve: In a bid to prevent a repeat of last year's sex attacks, state police focused on men of North African descent on New Year's Eve. Police Chief Jürgen Mathies has faced criticism for praising the sucess of the practice	26994
617	Air Asia flight loses contact with air traffic control	26969
618	Canadian woman en route to spa denied entry to U.S., told she needs immigrant visa	26950
619	Poachers break into Paris zoo, shoot rhino dead and steal its horn	26923
620	"China's smog-sucking vacuum tower is actually working - "" the air around the tower is in fact 55% cleaner than it was before"" - "" locals referred to his tower as a “clean air temple”"""	26877
621	Putin calls Turkey 'accomplices of terrorists' after Russian jet shot down	26867
622	The 2016 Nobel Peace Prize goes to Colombian President Juan Manuel Santos for his resolute efforts to bring the country's more than 50-year-long civil war to an end, a war that has cost the lives of at least 220 000 Colombians and displaced close to six million people.	26861
623	Powerful 7.1-magnitude earthquake hits southern Japan	26855
624	TTIP: secrecy around talks is 'profoundly undemocratic', MPs say. A German MP said she was given only two hours to read 300 pages	26855
625	ISIS convoy triggers their own mine planted earlier in the year, 2 of its local leaders killed	26839
626	"Philippine President Rodrigo Duterte has warned President Barack Obama not to question him about extrajudicial killings, or ""son of a bitch I will swear at you"" when they meet in Laos during a regional summit."	26815
627	Hong Kong election: ballot papers outnumbered voter turnout in at least 5 polling stations	26802
628	Norway becomes first country in the world to commit to zero deforestation	26775
629	Russian scientists trapped in Arctic by polar bears face month-long wait for rescue | Russian media reports the five researchers based at a weather station have been encircled by 10 adult bears for the last two weeks	26749
630	Visa, MasterCard sued for blocking donations to WikiLeaks	26736
631	More than 30,000 Muslims from across the world meet in the UK to reject Isis and Islamic extremism	26718
632	Australian federal government pushes to ban unvaccinated children from childcare centres	26694
633	Puerto Rico considers fining parents of obese children up to $800	26611
634	China Is Building a Giant Animal-Cloning Factory to Feed the Masses - While the rest of the world sorts out its feelings about the safety & ethics of cloning animals for food production, China is charging ahead & building the world's largest animal cloning factory, set to begin operations in 2016.	26599
635	A Catholic priest who sexually abused “maybe 20” boys was instructed to say prayers to repent for his crimes: The 95-year-old said he “got the impression that kids liked it”.	26578
636	Apple hit with $118m ‘back tax’ payment in Japan	26532
637	Airport Security in the Philippines Have Been Putting Bullets in Luggage to Extort Passengers	26518
638	Dalai Lama grows quite skeptical about the effects of prayer, stating that serious actions are required for real changes	26491
639	Turkish doctor faces 2 years in jail for sharing meme that likens president Erdogan to Gollum in LOTR	26459
640	Rodrigo Duterte's Obama insult costs Philippines stock market hundreds of millions: Funds to pull hundreds of millions from country amid Filipino leader's increasingly volatile behaviour, after he called Barack Obama a 'son of a whore' and threatened to pull out of UN	26441
641	"Philippine President Duterte tells police officers to ignore Human Rights groups because ""...human rights is always the anti-thesis of government."""	26386
642	China bans depictions of gay people, adultery, one night stands, cleavage and reincarnation on television	26390
643	Danish authorities demand women-only swimming sessions used by Muslim immigrants are scrapped so 'people learn it is natural to swim together'	26387
644	Putin sends New Year’s Greetings to Obama, saying the two countries share mutual responsibility to ensure world peace. Putin said the coming year will mark 70 years since the end of World War II when countries united against Adolf Hitler.	26351
645	Taiwan is on the verge of making history and becoming the first Asian country to allow same-sex marriage	26354
646	Department of Homeland Security suspends all actions implementing Trump travel ban	26341
647	Russian sailor drinks half a litre of rum before crashing 7,000-ton ship at full speed into Scotland	26342
648	Man opens fire at cinema complex in Germany, several people wounded – report	26336
649	Switzerland will be the first country in the world to vote on having a national wage of £1,700 a month: If the plans go through, it will become the first country in the world to provide a basic unconditional monthly income, and they are already the first country to vote on the matter.	26304
650	World's largest Muslim group, Sunni movement launches anti extremism campaign	26272
651	Trump, Russian billionaire with past ties to Breitbart say they’ve never met, but their jets did — in Charlotte. Dmitry Rybolovlev also bought $95M Palm Beach mansion from Trump in 2008	26275
652	Despite global restrictions, South Africa will reopen rhino horn trade	26203
653	Five Men in India Have Been Convicted for the Gang Rape of a Danish Tourist	26191
654	Scotland votes to remain in the U.K.	26167
655	Netanyahu 'told New Zealand backing UN vote would be declaration of war'	26118
656	Go champion Lee Se-dol strikes back to beat Google's DeepMind AI for first time	26103
657	Russians inscribe 'For Paris' on bombs destined for Syria	26039
658	Sony blames cinemas for banning movie, says it WILL now try to release its comedy film about North Korean leader Kim Jong-un - after President Obama urged the firm not to bow to hackers' threats	26006
659	Russian official shoots attempted robber dead in Rio	25969
660	Islamic State bans burka in northern Iraq after veiled woman kills 2 jihadists	25963
661	Pope Francis: 'Caring for the poor does not make you a communist'	25961
662	An aerial survey of the northern Great Barrier Reef in Australia has shown that 95 per cent of the reefs are now severely bleached and about half of the corals are expected to die in the coming month.	25962
663	New York Times calls for Cheney, Bush officials to be investigated and prosecuted for torture	25924
664	"Self-proclaimed ""Sharia Police"" in Germany to stand Trial on the grounds of violating laws against wearing uniforms with political messages"	25916
665	Mexico won't pay a cent for Trump's 'stupid wall'	25921
666	Edward Snowden says Obama should grant him a pardon for disclosing government surveillance programs	25915
667	Canadian Scientists Warn U.S. Colleagues: Act Now to Protect Science under Trump - Back up data and speak out ahead of next month’s inauguration, they advise	25914
668	The 'impossible' EM Drive is about to be tested in space - It uses electromagnetic waves as 'fuel', creating thrust by bouncing microwave photons back and forth inside a cone-shaped closed metal cavity.	25867
669	Palm oil company caught destroying primary forest in endangered ecosystem	25850
670	The new Brazilian president’s first pick for science minister was a creationist. He chose a soybean tycoon who has deforested large tracts of the Amazon rain forest to be his agriculture minister. And he is the first leader in decades to have no women in his Cabinet.	25839
671	At least 20 people have been killed in a suicide bombing at the Afghan Supreme Court in Kabul, officials say. Another 45 people were injured. The number of casualties is expected to rise.	25783
672	FIFA admits to World Cup hosting bribes, asks U.S. for return of money	25776
673	Just 62 people own as much wealth as the poorer half of the global population, a new report reveals, as the widening of the gap between the rich and poor accelerates.	25758
674	UK's largest supermarket chain Tesco will now start giving unsold food to charities.	25735
675	Saudi women launch Twitter campaign demanding end to male guardianship	25721
676	Journalists Are Backing Out of the Olympics Over Zika	25692
677	Kurds Not Invited to Anti-ISIS Conference in London, Despite Leading the War against the Terrorist Organization	25640
678	America warns Turkey it could lose Nato membership	25610
679	The FBI, US Department of Justice and anti-corruption police in Britain and Australia have launched a joint investigation into revelations of a massive global bribery racket in the oil industry.	25564
680	Germany 1 - 0 Argentina. Germany win the 2014 FIFA World Cup!	25560
681	Australia passes law banning anti-vax parents from childcare benefits	25538
682	Indians are being arrested for not standing up during the national anthem at the cinema.	25531
683	El Chapo' Being Taken to Same Prison He Escaped from Six Months Ago	25475
684	A man has been arrested for trying to assassinate the chief forensic expert in MH17 probe	25454
685	Rotterdam terror plot foiled as man with Isis flag, Kalashnikov and explosives arrested by Dutch police	25419
686	Supreme Court of Canada strikes down ban on doctor-assisted suicide	25403
687	U.K. Government rejects immunity for public officials who blow whistle on child sex abuse	25387
688	Iran is arresting models who pose without headscarves on Instagram	25367
689	Mexico’s Supreme Court rules that smoking pot is a fundamental human right	25362
690	French police staged protests in Paris and other cities for a third night. Police say they are no longer sufficiently equipped even to defend themselves and have staged three nights of unauthorised demonstrations	25346
691	An unelected all-male village council in India has ordered that two sisters be raped as punishment for their brother eloping with a married woman. They also ordered for the sisters to be paraded naked with blackened faces.	25334
692	Nearly 60% of Qatar population live in 'labour camps'	25338
693	Pakistani Army school under siege by terrorists. over 35 injured and many dead. Over 500 students held hostages	25333
694	Mass sexual assault reported at music festival in Germany: The attacks are similar to those reported in Cologne and other cities on New Year's Eve.	25262
695	Pope Francis calls on every Catholic parish in Europe to host one migrant family	25252
696	Halal supermarket in Paris told to sell pork and alcohol or face closure: 'We don't want any area that is only Muslim or any area where there are no Muslims'	25222
697	CNN confuses butt plug and dildo banner for ISIS flag at London gay pride	25213
698	"Anger Grows as Taiwan Forced to Compete in Olympics as ""Chinese Taipei"""	25216
699	Russian plane 'disappears from radar'	25209
700	Canada Judge Suspended for Wearing Trump Cap in Court	25208
701	Saudi Arabia Sentences Poet to Death for Atheism	25193
702	North Korea Has Confiscated The Galaxy S7 Devices Given to its Olympic Athletes	25142
703	Report: UN Staff Transported 380 Pounds of Weed, Watched and Shared Child Porn, and Tried to Bring a Chainsaw onto a Plane	25085
704	Pacific Bluefin Tuna: Population Drops 97% Due to Overfishing	25076
705	WhatsApp banned from sharing data with Facebook in Germany	25077
706	‘Knees together’ judge Robin Camp should lose job, committee finds	25071
707	'Last chance' to limit global warming to safe levels, UN scientists warn	25073
708	The Irish Government has passed a bill to make cannabis available in Ireland for medicinal use.	25071
709	"Guam Legalizes Medical Marijuana! 66.42% of voters choose ""Yes"" to Proposal 14A."	25017
710	The Navy SEAL raid in Yemen last week had a secret objective — the head of al Qaeda in the Arabian Peninsula, who survived and is now taunting President Donald Trump in an audio message.	25001
711	Scientists prepare to unleash millions of mosquitoes to have sex with and kill their cousins	24988
712	Just minutes ago, a North Korean soldier walked across the border within the DMZ to defect to South Korea	24986
713	World's largest indoor farm in Japan is 100 times more productive than outdoor fields, uses 99% less water, 40% less power and creates 80% less food waste	24908
714	France bans plastic cups and plates	24864
715	Dentist who killed Cecil the lion faces calls for prosecution - US uproar over death of protected animal forces Walter Palmer’s practice to close, as two others attend Zimbabwean court to face poaching charges.	24843
716	Iceland PM: “I will not resign”	24848
717	Ireland Refuses to Extradite Man to US Because Prison System is Too Inhumane	24737
718	Mercedes-Benz, Honda, Mazda and Mitsubishi have been found to be part of the diesel emission scandal.	24702
719	"Doctors Without Borders has announced that it is withdrawing from northern Yemen due to what it called ""indiscriminate bombings and unreliable reassurances"" from the Saudi-led coalition fighting Shiite rebels in the country."	24706
720	North Korea launches missile - report	24691
721	Maasai told to leave historic homeland by end of the year so it can become a hunting reserve for the Dubai royal family | World news	24699
722	North Korea fires long range rocket.	24690
723	King of Saudi Arabia Has Died At 90	24666
724	"An elderly and cancer-stricken inmate in a New Zealand prison was forced to get his cellmate to clean his gangrenous black toes which were ""ready to fall off"" using toilet paper because the prison, which is managed by the multinational company Serco, failed to provide him with adequate care."	24659
725	More than two-thirds of the Humvees the US supplied to Iraq to fight terrorists have ended up in the hands of Islamic State militants	24648
726	"""What kind of Muslims are these people? They don't have any religion, their only religion is terrorism,"" Bangladeshi PM Hasina said in a speech after the attack."	24592
727	Russian President Putin says Trump confirmed willing to mend ties	24505
728	'Hostages taken' in French church by 2 armed men- BBC News	24495
729	"""We've Just Rescued Over 200 Girls In A Daring Attack On Boko Haram Hideout In Sambisa""- Nigerian Army"	24482
730	Britain has gone “further than any other Western democracy” in its expansion of surveillance powers and its ability to collect bulk data without justifiable reason, a British MP has said. IP Bill will allow UK intelligence agencies to collect, store and access information about internet users.	24474
731	"Scientists caught off-guard by record temperatures linked to climate change. ""We predicted moderate warmth for 2016, but nothing like the temperature rises we've seen,"""	24464
732	France: Windows 10 collects 'excessive personal data', issues Microsoft with formal warning	24459
733	Nazi time capsule discovered in Poland	24445
734	Polish women to stage all-out strike in bid to cripple economy in protest at abortion ban	24444
735	French teacher invented school attack	24428
736	The White House has said it is in the early stages of talks to fulfil Donald Trump’s pledge to move the US embassy in Israel from Tel Aviv to Jerusalem, an action that is likely to spark anger in the Arab world	24418
737	“Yemen is one step away from famine,” UN aid chief warns - 7.1 million are on the brink of starvation. 80% of Yemen needs humanitarian assistance, & 19 of the country’s 22 governorates have reached crisis levels of food insecurity.	24409
738	There was no tape draped across a finish line, but NASA is celebrating a win. The agency's Mars Exploration Rover Opportunity completed its first Red Planet marathon Tuesday -- 26.219 miles (42.195 kilometers) - with a finish time of roughly 11 years and two months.	24396
739	Hurricane Patricia is now measured to be the strongest Hurricane we have ever seen	24396
740	"Pokemon Go is ""prohibited"" by Islam, Egyptian religious body says"	24377
741	"Human Rights Watch lists Trump as threat to human rights: ""Donald Trump’s election as US president after a campaign fomenting hatred and intolerance, and the rising influence of political parties in Europe that reject universal rights, have put the postwar human rights system at risk,”"	24366
742	Study Confirms That Abstinence Education Has Utterly Failed At Preventing AIDS In Africa	24360
743	"Scientists discover cancer-fighting berry on tree that only grows in Far North Queensland: ""in 75 per cent of cases, the tumour disappeared and had not come back"""	24358
744	Afghan president says Taliban wouldn't last a month without Pakistan support	24352
745	GPS has stopped working in central Moscow near the Kremlin, and nobody knows why	24344
746	Europe needs own army, can’t rely on US forever :EU Commission President	24344
747	Iran removes core of Arak heavy water nuclear reactor and fills it with concrete, fulfilling one of its key obligations in the nuclear deal	24333
748	Sierra Leone declares emergency as Ebola death toll hits 729	24327
749	Reports of sexual assaults on women across European cities, including Cologne, Hamburg, Zürich, Salzburg, Helsinki during NYE festivities	24323
750	Nasa's Curiosity rover finds water below surface of Mars	24311
751	New Zealand Athlete in Rio kidnapped by men in police uniform and forced to withdraw money from ATMs	24302
752	Victoria has become the first state in Australia to legalise the use of medicinal cannabis	24277
753	"Donald Trump's US travel ban on people from seven mainly Muslim countries could become a ""propaganda opportunity"" for so-called Islamic State, the UK's home secretary has warned"	24282
754	The EU won't sacrifice its high food safety standards for better US auto market access in a transatlantic trade deal being negotiated, German Agriculture Minister Christian Schmidt said Friday.	24279
755	'Severe blow': Al Qaeda suicide bomber takes out leadership of key ISIS brigade	24260
756	US swimmer Ryan Lochte to have his 'passport seized by Brazilian authorities' over false claims he was robbed	24253
757	U.S. President Donald Trump's administration is preparing to ignore any rulings by the World Trade Organization that it sees as an affront to U.S. sovereignty	24212
758	US intel sources warn Israel against sharing secrets with Trump administration - Israeli intelligence officials fear that top-secret information that has been exposed to the United States will be leaked to Russia—and from Russia to its close ally, Iran	24206
759	"France will ""go all the way"" to ensure that multinationals operating on its soil pay their taxes and more cases could follow after Google and McDonald's were targeted by tax raids, Finance Minister Michel Sapin said"	24182
760	Nigeria Outlaws Female Genital Mutilation	24123
761	Poll puts support for Scottish independence at 59%	24122
762	Delta cancels all flights to Israel indefinitely	24080
763	Two sisters who kidnapped 13 young children and forced them to work as pickpockets before murdering them are to become the first women to be executed in India.	24068
764	Tech companies face criminal charges if they notify users of UK government spying	24051
765	32 killed, 80 wounded in blast at market in northeastern Nigerian city of Yola: Red Cross	24039
766	Terror laws clear Senate, enabling entire Australian web to be monitored and whistleblowers to be jailed	24010
767	"""The US State Department has approved a $1.29 billion arms sale to Saudi Arabia, which includes as many as 13,000 precision guided weapons or smart bombs. The sale comes as Human Rights Watch charges that Saudi airstrikes in Yemen 'have indiscriminately killed and injured civilians.'"""	24000
768	"Pope Francis' top advisers acknowledged that the Catholic Church ""has made enormous mistakes"" in allowing thousands of children to be raped and molested by priests over centuries"	23988
769	Websites that detect ad-blockers to stop their users from reading webpages could be illegal under European law	23978
770	Starbucks, Amazon pay less tax than a sausage stand, Austria says	23979
771	Homeopathy conference in Germany ends in chaos after delegates take hallucinogenic drug	23980
772	Stomachs of dead sperm whales found in Germany filled with plastics, car parts	23954
773	"Ukranian President shows off to the world leaders the military ID of Russian soldiers and officers captured in Ukraine | ""Our neighbour has breached international law and annexed part of our territory.Today a former strategic partner is waging a hidden war against a sovereign state"""	23960
774	WikiLeaks publishes 'entire hacking capacity of the CIA'	23925
775	Lindt Chocolat Cafe hostage drama in Martin Place, Sydney	23911
776	Indian Government puts tiger before diamonds,says no to Rs 2,200 Cr mining project	23905
777	Plane carrying Brazilian football team missing in Colombia – reports	23898
778	"German Muslim community announces protest against extremism in roughly 2,000 cities on Friday - ""We want to make clear that terrorists do not speak in the name of Islam. I am a Jew when synagogues are attacked. I am a Christian when Christians are persecuted for example in Iraq."""	23881
779	Canadian mining company Barrick Gold leaks a million liters of cyanide into river in Argentina	23887
780	Saudi Arabia upset after Hillary Clinton links oil kingdom to terrorism	23846
781	WHO Declares Nigeria Ebola-Free After 42 Days With No Cases	23803
782	UKIP leader Nigel Farage to stand down	23799
783	US now has more Spanish speakers than Spain – only Mexico has more	23773
784	Swedish court: 'We cannot ban Pirate Bay': After deliberating for almost a month on the closely-watched case, the District Court of Stockholm ruled that copyright holders could not make Swedish ISP Bredbandsbolaget block Pirate Bay.	23763
785	Reports of gun fire, possible explosions near Saint-Denis area of Paris, France	23724
786	At least Four people killed in Horror Dreamworld Ride tragedy in Queensland Australia	23685
787	National Geographic sold to Fox	23683
788	Saudi Arabia To Sue Twitter User Who Called Poet's Death Sentence 'ISIS-Like'	23681
789	Pope Francis has excommunicated a pedophile Argentine priest, who admitted to sexually abusing four teenagers	23688
790	A new law making it illegal to smoke in a car with anyone under the age of 18 comes into force in Scotland on Monday.	23660
791	Iran's 'exemplary' refugee resettlement efforts praised by UN | Iran has sheltered approximately three million Afghans for almost four decades, a success story international officials say is ‘not told enough’	23661
792	Hundreds of British firms 'named and shamed' for failing to pay national minimum wage	23654
793	Tigers declared extinct in Cambodia	23652
794	Paedophiles to face chemical castration and possibly execution under Indonesia's brutal new laws: The new laws follow outcry over the rape and murder of a 14-year-old girl on her way home from school in April	23616
795	Russia cuts nuclear arms stockpiles to minimal levels fulfilling all points of the Treaty on the Non-Proliferation of Nuclear Weapons... making a considerable contribution to the process of comprehensive and complete disarmament.	23591
796	Top scientist who discovered Litvinenko poison 'stabbed himself to death with two knives' after trip to Russia	23589
797	Man who forced French supermarkets to donate food wants to take law global	23564
798	China just announced one of the largest single layoffs in history. 1.8 Million people will lose their job.	23559
799	Dutch MPs vote for 'yes unless' organ donor register; the draft bill says everyone in the Netherlands will be considered a donor unless they specifically request to be taken off the list	23526
800	Thousands of Muslims donate 10 tonnes of food to help homeless Londoners at Christmas	23503
801	Japan has more car charging sites than gas stations as electric vehicles are becoming a more viable option around the country: there are more than 40,000 recharging points for electric cars across Japan, surpassing the 34,000 petrol stations scattered around the world’s third largest economy.	23509
802	Scientologists 'infiltrate Munich art gallery' - One of Munich's most important art galleries may have been undermined by the Church of Scientology. Leaked documents suggest a Scientologist personnel manager applied psychological pressure on workers.	23489
803	Ireland Says Yes: Early Results Indicate Win for Equal Marriage - “It’s a historical day for Ireland,” Minister for Health Leo Varadkar told RTÉ, adding that if any constituencies voted No, it would only be a handful.	23489
804	Stephen Hawking says pollution and 'stupidity' still biggest threats to mankind: “we have certainly not become less greedy or less stupid” in our treatment of the environment over the past decade	23472
805	Scientists have for the first time scanned the brains of people using LSD and found how brain in a psychedelic drug state mimics mind of a baby: free and unconstrained.	23447
806	3 dead after crossbow attack in Toronto	23445
807	The Pirate Bay Goes Down Worldwide	23440
808	Russia Considers Returning Snowden to U.S. to ‘Curry Favor’ With Trump: Official	23406
809	Mexican Politician: 'They Can Find El Chapo, But Not 43 Students	23397
810	Parents who force a vegan diet on to their children would face prison under a new law proposed in Italy.	23392
811	A Chinese boy has made the discovery of lifetime by stumbling across a 3,000-year-old bronze sword in a river in Jiangsu Province. Archaeologists have dated the 26cm (10in) weapon to either the Shang or Zhou dynasties - the dawn of Chinese civilisation - based on its material, size and shape.	23373
812	Pope Francis, in unprepared remarks, says destruction of South American rain forests is a modern sin of our times	23367
813	"Russia to destroy all of its chemical weapons by end of 2017 - ""As a signatory of the international Chemical Weapons Convention, Russia already has destroyed about 93 percent of its chemical weapons"""	23330
814	Ebola countries record first week with no new cases	23313
815	The Obama administration has approved the first U.S. factory in Cuba in more than half a century, allowing a two-man company from Alabama to build a plant assembling as many as 1,000 small tractors a year for sale to private farmers in Cuba.	23307
816	FIFA Officials Arrested on Corruption Charges; Face Extradition to U.S.	23299
817	Man escapes ISIS execution	23278
818	"A thousand-year-old treatment for eye infections, made with onion, garlic and part of a cow's stomach, is gaining attention after research at the University of Nottingham. Scientists were ""astonished"" to find it almost completely wiped out staphylococcus aureus, otherwise known as MRSA."	23264
819	Asbestos found in new $1.2b Perth children’s hospital - roof panels made in China	23256
820	A would-be suicide bomber and his wife have been found guilty of planning an attack in London to coincide with the 10th anniversary of the 7/7 atrocity.	23252
821	Truck rammed into pedestrians in 'terrorist attack' in Jerusalem	23200
822	Two-thirds of the world's internet users live under government censorship - report: China ranked as the worst abuser of internet freedom for the second consecutive year, followed by Syria and Iran.	23185
823	Hannover Stadium Hosting Germany-Netherlands Game Is Being Evacuated.	23175
824	Oktoberfest sees lowest number of visitors in 15 years - The world’s most famed beer fest experienced its lowest turnout since the September 11th 2001 attacks, but at the same time had an increase in sex crimes reported.	23147
825	Donald Trump's torture comments 'enough to make my blood run cold', says UN human rights expert: British lawyer Ben Emmerson says Trump's comments make him question 'whether anything at all has been achieved in the last 15 years'	23112
826	NASA Will Announce A Major Mars Discovery On Monday	23098
827	"""There are a dizzying two trillion galaxies in the universe, up to 20 times more than previously thought, astronomers reported on Thursday. The surprising finding, based on 3D modeling of images collected over 20 years by the Hubble Space Telescope, was published in the Astronomical Journal."""	23097
828	Rio declares financial emergency, requests funding for Olympics	23053
829	Canada Aboriginals Reject $960 Million Petronas Gas Deal. An aboriginal group along Canada’s Pacific Coast turned down Petroliam Nasional Bhd.’s offer of C$319,000 ($267,000) for each member as compensation for building a natural gas export terminal on ancestral lands.	23059
830	Iceland's Pirate Party secures more election funding than all its rivals as it continues to top polls: 'We don't care. Democracy doesn’t revolve around getting loads of money from the government. We funded our campaign at a flea market before the last elections and that was fine.'	23022
831	Afghan cleric defends 'marriage' to six-year-old girl by saying she was 'religious offering' to him: 'This girl does not speak, but only repeats one thing- ‘I am afraid of this man’, ' an official said	23006
832	New Report: World Leaders Call For Ending Criminalization of Drug Use and Possession and Responsible Legal Regulation of Psychoactive Substances	23015
833	ISIS Spokesman Who Promised To 'Raise The Flag Of Allah In The White House' Is Killed	22998
834	Richard Branson grants new fathers at Virgin up to 12 months paternity on full pay	22997
835	Kim Jong-nam death: Malaysia ends visa-free entry for N Koreans	22992
836	Nearly 45,000 sign up to support call for Netflix to stop VPN blocking	22981
837	Magic mushroom ingredient psilocybin could be key to treating depression - studies | Immediate reduction in depression and anxiety for up to eight months seen in patients with advanced cancer given a single dose of psilocybin	22962
838	"Delta airlines says all flights suspended ""due to system outage nationwide"""	22947
839	Saudi Arabia accused of trying to wreck Paris climate deal - One of the world’s largest oil producers is getting in the way of a deal and making implausible objections, say delegates and campaigners	22937
840	LinkedIn just revealed that the 2012 breach that compromised the accounts of 6.5 million users actually hit more than 100 million users.	22905
841	A U.S. cyclist who pedaled across 50-plus countries for peace and charity was run over and killed in Russia by a drunken truck driver	22894
842	"Canada's move to legalize marijuana would be the most high-profile rebuke of international drug treaties to date, exposing ""a huge hole in the treaties, making more nations comfortable with the idea of legalization."""	22888
843	Suicide bombing reported outside the Prophet's Mosque in Saudi city of Medina, one of Islam's holiest sites	22872
844	“I gave the order myself” − Turkish PM on downing Russian plane	22861
845	In his final news conference of the year, President Barack Obama emphasized that Russia cannot change or significantly weaken the U.S., adding that Russia is a smaller and weaker country	22851
846	Indian Space Research Organisation (ISRO) sucessfully created a world record in the space arena by sending 104 satellites in a single rocket.	22823
847	Trans-Pacific Partnership Trade Deal Is Reached	22818
848	'We remain unfazed' by the vote: Israel says it will continue building settlements in defiance of UN resolution	22790
849	UK Government Confirm Move to Force ISPs into Blocking “Adult” Sites	22785
850	British ISIS fighter who called himself 'Superman' but returned to the UK because Syria was too cold is jailed for seven years	22771
851	Legal scholars warn against 10 year prison for online pirates - The proposed extension is disproportionate, ineffective and puts casual file-sharers at risk of long jail sentences, they argue.	22772
852	A witness to the disappearance of 43 Mexican students in 2014 has told investigators that federal and municipal police were present when the youths were forced from their bus, according to the country’s national human rights commission.	22765
853	German police believe they arrested wrong man after attack: Die Welt	22749
854	Swedish police accused of covering up rampant sexual abuse at music festival	22733
855	US air strike in Syria kills up to 85 civilians 'mistaken for Isil fighters'	22735
856	Canada's police begin wearing body cameras. If an interaction with the public is not recorded when it should have been, the officer may be subject to a discipline process.	22715
857	World leaders have taken to calling ISIS “Daesh,” a word the Islamic State hates.	22711
858	Germany destroy Brazil 7-1 as Miroslav Klose becomes the record scorer by netting his 16th finals goal in World Cup History.	22690
859	ISIS destroys Iraq's oldest Assyrian Christian monastery that stood for over 1,400 years	22681
860	Theresa May becomes British Prime Minister	22672
861	Australia to ban unvaccinated children from preschool	22646
862	"Sweden opens world's first male rape centre - A hospital in Stockholm is understood to be first in the world to set up an emergency department specifically for male rape victims. The clinic at Södersjukhuset opened on Thursday as part of a strategy to ensure ""gender equal"" patient care."	22637
863	South Korea reported to be considering a first strike against north Korea, if it looks as if North Korea is preparing to mount a Nuclear attack.	22630
864	North Korea fires shells at South Korean military along western border	22602
865	Egyptian Billionaire who wants to purchase private islands to house refugees, has identified potential locations and is now in talks to purchase two private Greek islands	22582
866	Man who killed shopkeeper for ‘disrespecting Islam’ jailed for minimum of 27 years: Tanveer Ahmed said he had been offended by clips the shopkeeper had uploaded online	22571
867	Swedish observers witness electon fraud in Turkey, thrown out of polling stations and threatened with weapons	22567
868	375 top scientists warn of 'real, serious, immediate' climate threat: 375 National Academy of Sciences members sign an open letter expressing frustration at political inaction on climate change	22562
869	Germany to end unofficial tolerance of polygamy: 'No one who comes to us has the right to put their cultural roots, or their religious beliefs, above our laws,' says justice minister	22548
870	Venezuelan Congress Declares That President Maduro Has Staged a Coup	22554
871	"""Ford is shifting all North American small-car production from the U.S. to Mexico, CEO Mark Fields told investors today [14 September 2016] in Dearborn."""	22533
872	"Pope blasts global warming deniers - ""The poor and the Earth are shouting""."	22526
873	Shooting incident at Louvre in Paris - BBC News	22516
874	The first elephant sanctuary in Latin America has opened in Brazil to provide a home for an estimated 50 circus animals from across the region	22502
875	Donald Trump to sign executive order to dramatically reduce funding of United Nations	22495
876	Petition for second EU referendum reaches 1,000,000 signatures.	22497
877	Iceland finds all guilty in banker market-abuse case	22503
878	A huge crack is spreading across one of Antarctica’s biggest ice shelves	22497
879	A ‘leap second’ will be added to the end of 2016: Timekeepers announced Wednesday that on Dec. 31, at 11:59 p.m. and 59 seconds Universal Time (6:59 p.m. Eastern Time), the next second will become 11:59:60. The new year won’t start for another second.	22483
880	"""It was satire, faux news"" - Reports that Mexican drug leader El Chapo declared 'war' on ISIS as run by NY Post, Forbes and Fox News have been proven false"	22466
881	Explosion at restaurant in Ansbach, Germany causes casualties	22443
